short_date,zipcode,crash_count
2021-01-08,60606,1
2019-07-30,60602,1
2021-01-07,60707,1
2019-06-26,60604,1
2019-01-14,60827,1
2019-08-08,60602,1
2019-08-08,60633,1
2019-01-14,60804,1
2019-08-08,60661,1
2021-01-07,60642,1
2021-01-20,60655,1
2019-01-19,60646,1
2019-08-08,60804,1
2019-01-19,60649,1
2019-01-19,60633,1
2021-01-08,60633,1
2021-01-05,60602,1
2021-01-08,60661,1
2021-01-09,60615,1
2019-01-19,60613,1
2019-01-15,60613,1
2021-01-20,60601,1
2019-08-07,60645,1
2019-08-07,60646,1
2019-08-07,60653,1
2021-01-20,60603,1
2019-08-07,60655,1
2019-08-08,60068,1
2019-08-07,60661,1
2021-01-08,60655,1
2019-01-19,60622,1
2021-01-20,60604,1
2021-01-08,60654,1
2019-07-30,60656,1
2019-07-30,60638,1
2021-01-20,60615,1
2019-07-29,60707,1
2019-08-09,,1
2021-01-07,60615,1
2021-01-05,60657,1
2021-01-06,60613,1
2021-01-06,60610,1
2019-08-09,60613,1
2019-08-09,60633,1
2019-01-14,60652,1
2021-01-05,60804,1
2021-01-21,60613,1
2021-01-05,60659,1
2021-01-05,60654,1
2021-01-07,60611,1
2021-01-05,60640,1
2021-01-05,60631,1
2021-01-05,60630,1
2021-01-21,60615,1
2019-01-20,60631,1
2021-01-05,60614,1
2021-01-05,60613,1
2021-01-05,60605,1
2021-01-06,60622,1
2021-01-21,60606,1
2021-01-06,60626,1
2021-01-06,60631,1
2021-01-07,60606,1
2021-01-07,60604,1
2019-07-29,60659,1
2021-01-07,60601,1
2021-01-07,,1
2019-07-29,60656,1
2019-01-19,60661,1
2019-01-19,60707,1
2019-01-19,60827,1
2019-01-20,60018,1
2021-01-20,60827,1
2019-01-20,60601,1
2019-01-14,60656,1
2021-01-06,60661,1
2019-08-09,60602,1
2021-01-06,60653,1
2019-08-09,60603,1
2020-12-15,60642,1
2019-08-22,60646,1
2020-11-14,60605,1
2020-11-25,60633,1
2019-06-29,60827,1
2020-11-26,60610,1
2020-11-26,60606,1
2020-11-25,60804,1
2019-09-05,60707,1
2019-06-19,60633,1
2020-11-25,60645,1
2019-09-06,60602,1
2020-11-25,60631,1
2019-01-09,60651,1
2020-11-25,60630,1
2020-11-25,60626,1
2020-11-25,60610,1
2020-11-25,60606,1
2019-02-04,60642,1
2019-01-09,60646,1
2019-09-06,60604,1
2020-11-24,60827,1
2020-11-26,60616,1
2021-02-05,60707,1
2019-06-19,60626,1
2019-06-29,60707,1
2020-11-26,60659,1
2020-11-26,60656,1
2019-09-05,60602,1
2021-02-05,60018,1
2021-02-05,60602,1
2020-11-26,60652,1
2020-11-26,60651,1
2019-06-29,60661,1
2021-02-05,60640,1
2021-02-05,60661,1
2020-11-26,60646,1
2021-02-05,60654,1
2020-11-26,60642,1
2019-09-05,60626,1
2020-11-26,60634,1
2020-11-26,60633,1
2019-09-05,60649,1
2021-02-05,60655,1
2019-06-30,60018,1
2021-02-06,60603,1
2021-01-28,60626,1
2019-01-09,60626,1
2020-11-23,60653,1
2020-11-23,60646,1
2019-09-07,60610,1
2021-02-07,60018,1
2021-02-07,60602,1
2020-11-23,60631,1
2020-11-23,60614,1
2020-11-23,60611,1
2020-11-23,60603,1
2019-09-07,60606,1
2020-11-23,60106,1
2019-07-19,60631,1
2020-11-22,60657,1
2020-11-22,60656,1
2020-11-22,60655,1
2019-07-19,60604,1
2021-02-07,60626,1
2021-02-07,60631,1
2020-11-23,60656,1
2021-02-06,60804,1
2019-07-19,60656,1
2019-02-05,60018,1
2021-02-06,60611,1
2020-11-24,60656,1
2019-02-04,60655,1
2020-11-24,60655,1
2019-06-30,60603,1
2019-09-06,60655,1
2019-09-06,60656,1
2019-02-05,,1
2019-09-06,60804,1
2020-11-23,60660,1
2019-07-19,60646,1
2019-09-07,60018,1
2021-02-06,60655,1
2019-09-07,60601,1
2020-11-24,60601,1
2019-07-19,60645,1
2021-02-06,60661,1
2020-11-23,60661,1
2019-02-04,60603,1
2019-02-04,60601,1
2019-09-05,60601,1
2019-07-20,60656,1
2019-02-03,,1
2019-02-03,60018,1
2019-02-03,60601,1
2021-02-04,60131,1
2019-07-20,60707,1
2019-07-20,60661,1
2019-02-03,60603,1
2019-02-03,60604,1
2020-11-28,60657,1
2019-09-03,60707,1
2020-11-28,60655,1
2019-02-03,60607,1
2020-11-28,60654,1
2019-06-20,60604,1
2019-06-20,60603,1
2020-11-28,60646,1
2019-07-20,60646,1
2020-11-28,60642,1
2019-02-02,60804,1
2019-02-02,60706,1
2019-02-03,60707,1
2020-11-29,60631,1
2019-09-03,60601,1
2019-07-21,60018,1
2019-09-03,60604,1
2021-02-03,60646,1
2020-11-29,60646,1
2020-11-29,60643,1
2020-11-29,60642,1
2019-02-02,60646,1
2019-09-03,60615,1
2019-06-20,60606,1
2021-02-03,60661,1
2020-11-29,60601,1
2019-09-03,60661,1
2019-02-02,60656,1
2020-11-28,60827,1
2020-11-28,60707,1
2020-11-28,60661,1
2019-07-20,60804,1
2019-09-04,,1
2020-11-28,60615,1
2019-06-20,60131,1
2019-01-10,60018,1
2019-01-10,60603,1
2019-06-19,60653,1
2020-11-27,60640,1
2020-11-27,60633,1
2020-11-27,60632,1
2020-11-27,60631,1
2021-02-04,60661,1
2019-09-04,60804,1
2020-11-27,60622,1
2019-06-29,60653,1
2020-11-27,60614,1
2020-11-27,60613,1
2020-11-27,60611,1
2021-02-04,60804,1
2019-06-19,60649,1
2020-11-27,60605,1
2020-11-27,60601,1
2020-11-27,60018,1
2020-11-27,60646,1
2019-06-19,60655,1
2019-01-10,60604,1
2020-11-27,60653,1
2019-01-10,60610,1
2020-11-28,60611,1
2020-11-28,60610,1
2020-11-28,60606,1
2020-11-28,60603,1
2019-02-03,60622,1
2020-11-28,60602,1
2020-11-28,60601,1
2019-07-20,60606,1
2019-06-19,60661,1
2019-02-03,60626,1
2019-07-20,60604,1
2020-11-27,60707,1
2019-07-20,60603,1
2019-09-04,60633,1
2019-02-03,60631,1
2021-02-04,60655,1
2019-09-07,60804,1
2019-09-08,60601,1
2020-11-22,60645,1
2019-02-07,60633,1
2020-11-17,60614,1
2019-09-11,60631,1
2020-11-17,60611,1
2019-09-11,60652,1
2021-02-09,60827,1
2020-11-17,60603,1
2020-11-16,60661,1
2019-09-11,60655,1
2020-11-16,60654,1
2019-09-11,60604,1
2019-09-11,60660,1
2019-06-18,60602,1
2019-07-17,60633,1
2021-02-10,60610,1
2019-09-12,60602,1
2019-06-17,60827,1
2020-11-16,60625,1
2020-11-16,60615,1
2020-11-17,60622,1
2019-09-11,60603,1
2019-09-10,60661,1
2019-08-02,60606,1
2019-02-06,60707,1
2020-11-18,60606,1
2019-02-07,60601,1
2021-02-09,60645,1
2019-02-07,60602,1
2019-09-10,60707,1
2021-02-09,60655,1
2020-11-17,60660,1
2020-11-17,60657,1
2021-02-09,60661,1
2020-11-17,60654,1
2020-11-17,60653,1
2019-09-10,60804,1
2019-09-10,60827,1
2019-07-18,60606,1
2020-11-17,60633,1
2020-11-17,60631,1
2020-11-17,60630,1
2019-09-12,60603,1
2020-11-16,60613,1
2020-11-16,60611,1
2020-11-14,60642,1
2020-11-15,60602,1
2021-02-11,,1
2021-02-11,60601,1
2020-11-14,60827,1
2020-11-14,60804,1
2020-11-14,60660,1
2019-09-12,60804,1
2020-11-14,60654,1
2021-02-11,60606,1
2019-06-17,60661,1
2020-11-14,60631,1
2020-11-14,60626,1
2020-11-14,60625,1
2020-11-14,60623,1
2019-09-13,60602,1
2020-11-14,60613,1
2020-11-14,60610,1
2020-11-14,60606,1
2020-11-15,60603,1
2019-02-08,60606,1
2021-02-10,60707,1
2019-02-08,60604,1
2020-11-16,60603,1
2021-02-10,60626,1
2020-11-16,60131,1
2019-02-07,60653,1
2019-01-08,60642,1
2020-11-15,60707,1
2020-11-15,60659,1
2020-11-15,60655,1
2020-11-15,60642,1
2020-11-15,60640,1
2020-11-15,60638,1
2019-02-07,60707,1
2020-11-15,60633,1
2019-07-17,60018,1
2019-02-08,60018,1
2021-02-10,60647,1
2020-11-15,60606,1
2019-02-06,60661,1
2019-09-10,60656,1
2020-11-22,60642,1
2021-02-07,60827,1
2019-09-08,60645,1
2020-11-21,60613,1
2020-11-21,60611,1
2019-02-05,60706,1
2019-02-05,60707,1
2021-02-07,60656,1
2019-02-06,60018,1
2020-11-21,60603,1
2021-02-08,,1
2020-11-21,60631,1
2020-11-20,60804,1
2019-02-06,60604,1
2019-09-08,60661,1
2019-09-08,60707,1
2019-09-08,60827,1
2021-02-08,60604,1
2021-02-08,60605,1
2020-11-20,60656,1
2020-11-21,60622,1
2019-02-05,60655,1
2019-02-06,60656,1
2019-09-08,60615,1
2019-09-08,60603,1
2021-02-07,60633,1
2019-09-08,60613,1
2020-11-22,60622,1
2019-07-19,60018,1
2021-02-07,60640,1
2019-02-05,60640,1
2020-11-22,60615,1
2019-09-08,60631,1
2021-02-07,60655,1
2020-11-22,60607,1
2019-07-18,60827,1
2020-11-21,60659,1
2020-11-21,60656,1
2019-07-18,60707,1
2020-11-21,60655,1
2020-11-21,60646,1
2020-11-21,60642,1
2020-11-20,60654,1
2021-02-08,60631,1
2019-09-09,60606,1
2021-02-08,60804,1
2020-11-19,60606,1
2020-11-19,60605,1
2020-11-19,60603,1
2020-11-19,60602,1
2020-11-19,60131,1
2020-11-19,60018,1
2019-01-09,60602,1
2019-02-06,60645,1
2019-02-06,60646,1
2021-02-08,60645,1
2020-11-18,60707,1
2019-07-18,60631,1
2021-02-09,,1
2019-09-10,60642,1
2021-02-09,60018,1
2020-11-18,60654,1
2019-09-10,60654,1
2019-01-08,60660,1
2019-01-09,60603,1
2019-09-10,60604,1
2020-11-19,60633,1
2019-09-10,60603,1
2020-11-20,60633,1
2020-11-20,60631,1
2021-02-08,60654,1
2019-06-18,60640,1
2019-09-09,60631,1
2020-11-20,60605,1
2020-11-20,60603,1
2019-09-09,60633,1
2019-02-06,60623,1
2019-07-18,60646,1
2019-09-09,60661,1
2019-07-18,60633,1
2019-09-10,60018,1
2019-06-18,60631,1
2020-11-19,60645,1
2019-02-06,60631,1
2019-01-09,60604,1
2019-09-02,60707,1
2020-11-29,60656,1
2019-02-02,60633,1
2020-12-09,60630,1
2019-08-27,60622,1
2021-01-29,60660,1
2019-06-21,60646,1
2021-01-29,60661,1
2020-12-09,60652,1
2021-01-29,60707,1
2020-12-09,60646,1
2019-08-27,60804,1
2019-08-28,,1
2020-12-09,60660,1
2019-01-29,60652,1
2020-12-09,60625,1
2020-12-09,60622,1
2019-01-29,60656,1
2021-01-30,60602,1
2021-01-30,60606,1
2021-01-30,60633,1
2019-08-28,60603,1
2021-01-29,60655,1
2019-08-27,60603,1
2020-12-11,60602,1
2019-08-27,60018,1
2019-01-11,60653,1
2020-12-10,60804,1
2020-12-10,60661,1
2019-08-26,60652,1
2019-08-26,60656,1
2020-12-10,60654,1
2019-07-23,60610,1
2019-08-27,,1
2019-08-27,60601,1
2020-12-09,60827,1
2020-12-10,60622,1
2020-12-10,60621,1
2020-12-10,60615,1
2020-12-10,60614,1
2020-12-10,60610,1
2020-12-10,60604,1
2020-12-10,60603,1
2019-08-27,60602,1
2020-12-09,60607,1
2021-01-30,60638,1
2020-12-09,60605,1
2021-01-30,60661,1
2020-12-08,60626,1
2019-07-22,60804,1
2019-08-29,60603,1
2020-12-08,60611,1
2020-12-08,60606,1
2020-12-08,60605,1
2020-12-08,60604,1
2020-12-08,60602,1
2020-12-08,,1
2019-01-29,60827,1
2020-12-07,60827,1
2019-07-22,60803,1
2019-08-29,60651,1
2020-12-07,60645,1
2019-01-11,60631,1
2019-01-30,60646,1
2020-12-07,60633,1
2021-01-31,,1
2020-12-08,60631,1
2019-01-30,60624,1
2019-02-28,60633,1
2020-12-08,60638,1
2019-01-30,60018,1
2020-12-09,60604,1
2019-01-30,60606,1
2020-12-09,60131,1
2020-12-09,,1
2020-12-08,60827,1
2020-12-08,60804,1
2020-12-08,60661,1
2019-08-28,60655,1
2019-01-30,60613,1
2019-08-28,60707,1
2020-12-08,60655,1
2019-08-28,60804,1
2019-01-30,60617,1
2020-12-08,60645,1
2019-08-29,,1
2019-06-21,60631,1
2020-12-11,60601,1
2021-01-29,60647,1
2020-12-07,60630,1
2019-08-24,60018,1
2019-07-24,60602,1
2019-01-28,60610,1
2021-01-28,60656,1
2019-06-22,60631,1
2019-06-29,60603,1
2021-01-28,60707,1
2019-06-29,60604,1
2021-01-29,60018,1
2020-12-14,60131,1
2021-01-28,60653,1
2020-12-14,60018,1
2019-08-24,60603,1
2019-08-24,60626,1
2020-12-13,60660,1
2020-12-13,60659,1
2020-12-13,60655,1
2021-01-29,60602,1
2019-08-24,60656,1
2020-12-14,60631,1
2020-12-14,60633,1
2019-08-26,60613,1
2019-01-27,60656,1
2019-06-28,60661,1
2019-08-22,60661,1
2020-12-15,60606,1
2020-12-15,60605,1
2019-08-22,60707,1
2020-12-15,60018,1
2019-06-28,60707,1
2019-06-28,60804,1
2020-12-14,60707,1
2019-08-23,60603,1
2019-06-28,60827,1
2019-08-23,,1
2019-08-23,60018,1
2019-08-23,60131,1
2019-08-23,60602,1
2019-01-28,60601,1
2019-01-28,60602,1
2020-12-14,60642,1
2020-12-13,60646,1
2019-08-24,60827,1
2019-08-25,60601,1
2020-12-12,60176,1
2019-08-26,60018,1
2019-08-26,60602,1
2019-06-22,60603,1
2019-06-22,60602,1
2020-12-12,60610,1
2019-01-28,60827,1
2021-01-29,60633,1
2019-07-23,60615,1
2020-12-12,60131,1
2019-07-23,60827,1
2020-12-12,,1
2019-06-22,60601,1
2019-01-29,60606,1
2019-06-22,60018,1
2020-12-11,60656,1
2020-12-11,60633,1
2020-12-11,60631,1
2019-01-11,60655,1
2019-01-28,60655,1
2019-01-28,60654,1
2019-08-25,60707,1
2020-12-12,60655,1
2019-08-25,60606,1
2019-01-12,60602,1
2019-07-23,60660,1
2019-08-25,60615,1
2020-12-13,60631,1
2019-08-25,60631,1
2019-01-12,,1
2020-12-13,60622,1
2019-01-11,60827,1
2020-12-13,60616,1
2019-08-25,60646,1
2019-01-11,60660,1
2020-12-12,60827,1
2020-12-12,60661,1
2021-01-29,60630,1
2019-08-25,60659,1
2020-12-12,60656,1
2021-01-31,60018,1
2021-01-31,60601,1
2019-09-02,60653,1
2020-12-02,60610,1
2020-12-02,60642,1
2019-09-01,60603,1
2019-09-01,60606,1
2020-12-02,60633,1
2021-02-02,60603,1
2021-02-02,60604,1
2021-02-02,60605,1
2021-02-02,60606,1
2020-12-02,60604,1
2021-02-01,60661,1
2020-12-02,60601,1
2020-12-02,60106,1
2019-02-01,60646,1
2020-12-02,,1
2021-02-02,60610,1
2021-02-02,60625,1
2019-09-01,60661,1
2020-12-01,60649,1
2019-09-01,60602,1
2019-09-01,60131,1
2019-08-31,60653,1
2020-12-03,60622,1
2020-12-03,60654,1
2019-08-31,60655,1
2020-12-03,60638,1
2021-02-01,60656,1
2020-12-03,60633,1
2020-12-03,60631,1
2020-12-03,60626,1
2020-12-03,60625,1
2020-12-03,60611,1
2019-09-01,60018,1
2020-12-03,60610,1
2020-12-03,60606,1
2020-12-03,60605,1
2021-02-01,60657,1
2020-12-03,60604,1
2020-12-03,60601,1
2019-08-31,60707,1
2019-09-01,,1
2020-12-01,60645,1
2020-12-01,60641,1
2021-02-02,60630,1
2020-11-30,60625,1
2021-02-03,60606,1
2019-09-02,60605,1
2021-02-03,60610,1
2020-11-30,60642,1
2020-11-30,60638,1
2021-02-03,60611,1
2020-11-30,60631,1
2021-02-03,60613,1
2020-11-30,60622,1
2021-02-02,60638,1
2019-07-21,60615,1
2020-11-30,60615,1
2020-11-30,60613,1
2019-09-02,60642,1
2020-11-30,60606,1
2021-02-03,60631,1
2020-11-30,60602,1
2020-11-30,60601,1
2020-11-30,60646,1
2020-11-30,60656,1
2020-11-30,60707,1
2020-12-01,60603,1
2020-12-01,60638,1
2019-09-01,60804,1
2020-12-01,60629,1
2019-02-01,60661,1
2021-02-02,60649,1
2019-02-01,60804,1
2021-02-02,60656,1
2019-02-01,60827,1
2019-02-02,60018,1
2020-12-01,60614,1
2021-02-02,60827,1
2019-02-02,60604,1
2020-12-01,60613,1
2020-12-01,60611,1
2021-02-03,60603,1
2020-12-01,60606,1
2019-09-02,60601,1
2019-07-21,60656,1
2020-12-03,60659,1
2020-12-07,60622,1
2020-12-06,60612,1
2020-12-06,60633,1
2020-12-06,60631,1
2019-07-22,60707,1
2020-12-06,60626,1
2020-12-06,60625,1
2021-01-31,60613,1
2020-12-06,60621,1
2020-12-06,60614,1
2019-07-22,60661,1
2019-08-30,60621,1
2019-08-30,60646,1
2021-01-31,60631,1
2020-12-05,60661,1
2019-07-22,60655,1
2019-01-31,60631,1
2019-01-11,60615,1
2021-01-31,60646,1
2020-12-05,60634,1
2021-01-31,60610,1
2020-12-06,60641,1
2020-12-03,60661,1
2020-12-07,60018,1
2020-12-07,60616,1
2019-01-30,60656,1
2020-12-07,60615,1
2019-01-30,60659,1
2019-01-30,60660,1
2019-08-30,60601,1
2020-12-07,60605,1
2019-01-31,60604,1
2021-01-31,60603,1
2021-01-31,60607,1
2020-12-07,,1
2019-08-30,60602,1
2020-12-06,60660,1
2019-08-30,60606,1
2021-01-31,60604,1
2019-08-30,60613,1
2020-12-06,60645,1
2020-12-06,60643,1
2020-12-05,60633,1
2021-01-31,60653,1
2021-01-31,60656,1
2019-02-01,60603,1
2020-12-04,60603,1
2020-12-04,60601,1
2019-01-11,60018,1
2019-07-22,60610,1
2019-02-01,60018,1
2019-02-01,60601,1
2019-07-22,60606,1
2019-02-01,60602,1
2021-02-01,60626,1
2019-07-22,60613,1
2019-07-22,60604,1
2019-01-10,60656,1
2020-12-04,,1
2019-02-01,60606,1
2020-12-03,60827,1
2020-12-03,60804,1
2020-12-03,60707,1
2019-02-01,60610,1
2021-02-01,60603,1
2020-12-04,60622,1
2019-06-20,60655,1
2019-08-31,60642,1
2020-12-05,60614,1
2019-06-21,60602,1
2020-12-05,60610,1
2020-12-05,60604,1
2021-01-31,60827,1
2019-06-21,,1
2019-06-20,60804,1
2020-12-04,60706,1
2019-06-20,60707,1
2020-12-04,60656,1
2021-02-01,,1
2019-06-20,60661,1
2020-12-04,60653,1
2020-12-04,60652,1
2021-02-01,60106,1
2019-07-22,60611,1
2019-08-31,60633,1
2020-02-12,,1
2019-06-06,60606,1
2019-10-22,60656,1
2020-04-20,60106,1
2020-04-20,60626,1
2020-04-20,60625,1
2019-04-17,60631,1
2020-04-20,60622,1
2020-01-07,60018,1
2020-04-20,60616,1
2020-04-20,60615,1
2020-04-20,60612,1
2020-04-20,60610,1
2020-04-20,60606,1
2020-04-20,,1
2020-04-19,60652,1
2020-04-19,60707,1
2020-04-19,60661,1
2020-04-19,60659,1
2020-04-19,60657,1
2020-04-19,60656,1
2020-04-19,60655,1
2019-04-17,60652,1
2020-04-19,60654,1
2020-01-07,60106,1
2019-04-17,60655,1
2020-04-20,60633,1
2019-05-20,60707,1
2020-01-06,60707,1
2020-01-06,60661,1
2020-01-06,60602,1
2020-04-21,60634,1
2019-04-16,60661,1
2020-01-06,60604,1
2019-04-17,,1
2019-04-17,60018,1
2020-01-06,60610,1
2019-04-17,60603,1
2020-04-21,60622,1
2020-01-06,60626,1
2020-04-21,60611,1
2019-04-17,60610,1
2020-04-21,60607,1
2020-01-06,60653,1
2020-04-21,60603,1
2020-01-06,60654,1
2020-04-20,60707,1
2020-04-20,60659,1
2020-04-20,60657,1
2020-04-20,60656,1
2020-04-20,60647,1
2019-04-17,60656,1
2020-04-19,60651,1
2020-04-21,60642,1
2020-04-17,60707,1
2020-04-18,60622,1
2020-04-18,60616,1
2020-04-18,60615,1
2020-04-18,60613,1
2019-04-18,60633,1
2020-04-18,60610,1
2020-04-18,60608,1
2020-04-18,60607,1
2020-04-18,,1
2020-04-17,60827,1
2020-01-07,60645,1
2019-04-17,60660,1
2020-04-17,60649,1
2020-04-17,60646,1
2020-04-17,60642,1
2020-04-17,60640,1
2020-04-17,60636,1
2020-04-17,60631,1
2020-04-17,60630,1
2020-01-07,60656,1
2020-04-17,60606,1
2019-04-18,60827,1
2020-04-18,60626,1
2020-04-18,60630,1
2020-04-18,60633,1
2020-01-07,60613,1
2020-01-07,60601,1
2020-04-19,60634,1
2019-04-17,60827,1
2020-01-07,60602,1
2020-04-19,60631,1
2020-04-19,60626,1
2020-04-19,60625,1
2020-04-19,60622,1
2020-04-19,60616,1
2020-04-19,60615,1
2020-04-19,60614,1
2020-04-19,60611,1
2020-04-19,60607,1
2020-04-19,60605,1
2020-04-19,60603,1
2020-04-18,60660,1
2020-04-18,60659,1
2020-01-07,60604,1
2020-04-18,60654,1
2020-04-18,60645,1
2020-04-18,60642,1
2020-04-21,60640,1
2020-04-21,60655,1
2020-04-17,60601,1
2020-01-04,60606,1
2020-04-26,60613,1
2020-04-26,60611,1
2020-01-04,,1
2020-04-26,60604,1
2020-04-26,60601,1
2020-01-04,60018,1
2020-04-25,60661,1
2020-01-04,60605,1
2020-04-25,60656,1
2020-04-25,60655,1
2020-01-04,60651,1
2020-01-05,60605,1
2020-04-25,60622,1
2020-01-04,60657,1
2020-01-04,60660,1
2020-04-25,60604,1
2020-04-24,60707,1
2020-04-24,60659,1
2020-04-24,60657,1
2020-04-24,60652,1
2020-01-04,60827,1
2020-04-24,60645,1
2019-05-21,60655,1
2020-04-26,60615,1
2020-01-03,60827,1
2019-04-15,60602,1
2019-05-22,60602,1
2020-04-27,60625,1
2020-04-27,60618,1
2020-04-27,60615,1
2019-05-22,60176,1
2020-04-27,60610,1
2020-04-27,60607,1
2020-04-27,60605,1
2020-04-27,60018,1
2020-04-26,60827,1
2020-04-26,60657,1
2020-04-26,60656,1
2019-05-22,60018,1
2020-01-03,60642,1
2019-04-14,60653,1
2020-04-26,60645,1
2020-04-26,60634,1
2020-04-26,60631,1
2020-04-26,60630,1
2020-04-26,60626,1
2019-04-15,60018,1
2020-04-24,60638,1
2020-04-24,60616,1
2020-04-21,60659,1
2020-01-05,60661,1
2020-01-05,60631,1
2020-04-22,60804,1
2020-04-22,60661,1
2020-01-05,60640,1
2020-01-05,60653,1
2019-04-16,60631,1
2020-04-22,60637,1
2020-04-22,60634,1
2020-04-22,60631,1
2020-01-05,60660,1
2020-04-22,60607,1
2020-01-05,60607,1
2020-04-22,60605,1
2020-04-22,60604,1
2020-01-05,60707,1
2020-04-22,60601,1
2020-04-21,60827,1
2019-04-16,60646,1
2020-04-21,60707,1
2019-04-16,60649,1
2020-04-21,60661,1
2020-04-21,60660,1
2020-04-23,60604,1
2020-04-23,60607,1
2020-04-23,60609,1
2019-04-16,60615,1
2020-04-24,60613,1
2020-04-24,60607,1
2020-04-24,60606,1
2019-04-15,60655,1
2020-04-24,,1
2020-04-23,60804,1
2019-04-15,60661,1
2019-04-16,60018,1
2019-04-16,60131,1
2020-04-23,60655,1
2019-04-16,60602,1
2019-04-16,60603,1
2020-04-23,60654,1
2020-04-23,60652,1
2020-04-23,60641,1
2020-04-23,60640,1
2020-01-05,60616,1
2020-04-23,60630,1
2020-01-05,60622,1
2020-04-23,60622,1
2020-04-23,60613,1
2019-04-19,60302,1
2019-04-19,60602,1
2019-04-14,60631,1
2020-04-09,60659,1
2020-04-10,60626,1
2020-01-11,60804,1
2019-04-21,60707,1
2019-04-22,,1
2020-01-12,60018,1
2019-04-22,60602,1
2019-04-22,60603,1
2020-01-12,60602,1
2019-04-22,60606,1
2020-04-09,60660,1
2019-05-19,60626,1
2020-04-09,60611,1
2020-01-12,60606,1
2020-04-09,60642,1
2020-04-09,60641,1
2020-01-12,60610,1
2020-04-09,60629,1
2020-04-09,60622,1
2020-04-09,60621,1
2020-01-12,60613,1
2020-04-09,60615,1
2020-04-09,60614,1
2020-04-10,60630,1
2019-05-19,60633,1
2019-04-21,60656,1
2019-04-21,60653,1
2020-01-11,60610,1
2020-04-11,60643,1
2020-04-11,60641,1
2020-04-11,60631,1
2020-01-11,60628,1
2020-04-11,60623,1
2019-04-21,60630,1
2020-04-11,60618,1
2019-04-21,60633,1
2020-04-11,60615,1
2020-04-11,60613,1
2020-04-11,60602,1
2020-04-11,,1
2020-04-10,60827,1
2020-04-10,60661,1
2020-04-10,60660,1
2020-04-10,60656,1
2020-04-10,60653,1
2020-04-10,60646,1
2020-01-11,60660,1
2020-04-10,60641,1
2020-04-09,60612,1
2020-01-12,60621,1
2020-04-11,60653,1
2019-05-19,60603,1
2019-04-22,60827,1
2019-04-23,,1
2019-04-23,60018,1
2020-01-13,60602,1
2019-04-23,60602,1
2020-04-07,60646,1
2020-04-07,60645,1
2020-04-07,60642,1
2020-01-13,60604,1
2020-04-07,60630,1
2020-04-07,60625,1
2020-04-09,60604,1
2020-04-07,60622,1
2019-05-19,60018,1
2019-04-23,60615,1
2020-04-07,60615,1
2020-04-07,60611,1
2020-04-07,60610,1
2020-04-07,60605,1
2020-04-06,60827,1
2020-04-06,60804,1
2020-04-06,60660,1
2020-04-07,60654,1
2020-04-07,60655,1
2020-01-12,60707,1
2020-04-07,60657,1
2020-04-09,60601,1
2020-01-12,60623,1
2020-04-08,60827,1
2020-04-08,60804,1
2020-04-08,60654,1
2020-01-12,60642,1
2020-04-08,60645,1
2020-01-12,60645,1
2020-01-12,60646,1
2020-04-08,60631,1
2020-04-08,60630,1
2020-04-08,60625,1
2020-04-08,60620,1
2020-04-08,60615,1
2020-04-08,60612,1
2020-04-08,60607,1
2020-04-08,60606,1
2020-01-12,60661,1
2020-04-08,,1
2020-04-07,60660,1
2019-04-22,60655,1
2020-04-11,60651,1
2020-04-11,60656,1
2019-04-19,60603,1
2020-04-14,60827,1
2020-04-15,60634,1
2020-04-15,60633,1
2020-04-15,60631,1
2020-04-15,60626,1
2020-04-15,60616,1
2020-04-15,60613,1
2020-04-15,60612,1
2020-04-15,60610,1
2020-04-15,60605,1
2020-04-15,,1
2020-04-14,60660,1
2019-04-20,60605,1
2020-04-14,60657,1
2020-04-14,60656,1
2019-04-19,60655,1
2019-04-19,60656,1
2020-04-14,60652,1
2019-04-19,60661,1
2019-04-19,60712,1
2019-04-19,60804,1
2019-04-19,60827,1
2019-04-20,60601,1
2019-04-19,60633,1
2020-04-15,60642,1
2020-04-15,60645,1
2020-04-15,60646,1
2020-04-17,,1
2020-01-07,60827,1
2020-04-16,60659,1
2020-04-16,60655,1
2020-01-08,,1
2020-04-16,60646,1
2020-04-16,60645,1
2020-01-08,60603,1
2020-04-16,60640,1
2020-04-16,60638,1
2020-04-16,60633,1
2020-04-16,60626,1
2020-04-16,60625,1
2020-04-16,60622,1
2020-04-16,60608,1
2020-04-16,60607,1
2020-04-16,,1
2020-04-15,60827,1
2019-04-19,60626,1
2020-04-15,60659,1
2020-04-15,60655,1
2019-04-20,60603,1
2020-04-14,60643,1
2020-04-11,60657,1
2019-04-20,60827,1
2019-05-19,60661,1
2020-01-10,60603,1
2020-04-12,60647,1
2019-04-20,60653,1
2020-01-10,60606,1
2019-04-20,60656,1
2020-04-12,60643,1
2020-04-12,60642,1
2020-01-10,60615,1
2020-04-12,60638,1
2020-01-10,60646,1
2020-01-09,60603,1
2020-01-10,60653,1
2020-04-12,60631,1
2020-01-10,60655,1
2019-04-21,60606,1
2020-04-12,60623,1
2020-01-10,60706,1
2020-04-12,60616,1
2020-04-12,60615,1
2020-04-12,60612,1
2020-01-10,60804,1
2020-04-12,60660,1
2020-04-12,60661,1
2020-04-12,60707,1
2020-04-12,60827,1
2020-04-14,60638,1
2020-04-14,60630,1
2020-04-14,60625,1
2020-01-09,60606,1
2020-04-14,60614,1
2020-04-14,60613,1
2020-04-14,60611,1
2020-04-14,60610,1
